EAR,MAR,Gaze_X,Gaze_Y,Class,Class_Name
0.20353727301158206,0.05004604259451786,-0.6424105417260327,-0.4461178588727147,1,Mất tập trung
0.2087212017014384,0.13013307045482028,-0.13530762467349383,0.10881171098908135,0,Chú ý
0.14110050764692977,0.10149405150447277,-0.1353520512325306,-0.1651426673140297,0,Chú ý
0.11125201535271978,0.1740442514364825,-0.2932746789803934,0.511631420379579,2,Buồn ngủ
0.16451507630284543,0.08661413473278624,-0.19141419012744806,-0.17012537801984698,0,Chú ý
0.08598314139294347,0.17611300067689561,0.26461873993895835,0.32859022863244775,2,Buồn ngủ
0.15881355264612332,0.14920492344239464,0.004839699347854128,0.035266798689538664,0,Chú ý
0.19003664721064864,0.11991961576604766,-0.1934312969845828,-0.16691443474481615,0,Chú ý
0.18101506881012736,0.07854780952650486,0.5255308956235987,0.41572189213870525,1,Mất tập trung
0.092601237825571,0.1761895501179713,0.34928902380796656,0.2459549673214966,2,Buồn ngủ
0.033358132666955254,0.10032317107652597,-0.31169997549939016,0.5457471079766602,2,Buồn ngủ
0.2202736995960691,0.11353831318952774,-0.7264012944031674,-0.2670842615133676,1,Mất tập trung
0.15513440712109847,0.06966404655234726,-0.03394145557193172,0.02468048170000107,0,Chú ý
0.17618223819318776,0.09997359915091263,-0.13699693904490912,-0.5301293126935982,1,Mất tập trung
0.24040199002219323,0.10512954457944836,-0.04505242832631984,-0.02344499515340081,0,Chú ý
0.15425248416509657,0.07608384087966678,0.029905422577576467,0.25081666103790307,2,Buồn ngủ
0.17831408490805373,0.10011292529473106,-0.05660036096902521,0.224900036022607,0,Chú ý
0.07372975021631237,0.12663867814678906,0.08857823511231387,0.5568861714833178,2,Buồn ngủ
0.13034772967006236,0.17415829600503802,0.10793342744643171,0.2645198607392778,2,Buồn ngủ
0.16533168308007762,0.1448602140603809,-0.48506727913795566,0.39027831479494063,1,Mất tập trung
0.17846415759834555,0.1271177230843959,0.3026109673895614,-0.3938078740948078,1,Mất tập trung
0.2246737805506636,0.06462995936633177,0.16271759675430428,-0.050029576028339726,0,Chú ý
0.22815004669934077,0.16090537143351022,-0.008553041938908386,-0.0392995895138127,0,Chú ý
0.22932665655994264,0.16626771248405878,-0.6220860961992775,0.04595210067338923,1,Mất tập trung
0.0903000747914717,0.10618222210083927,0.3094316600598863,0.300512205865524,2,Buồn ngủ
0.16582590032656222,0.11261728201003963,0.17964139652403163,-0.11419949438908747,0,Chú ý
0.09452964788806442,0.10920814835424267,-0.22060251707938586,0.22792515340956468,2,Buồn ngủ
0.19773872843293372,0.14488528346343774,-0.7655218020178539,0.17712208280754382,1,Mất tập trung
0.23177934042616305,0.09267815504260377,0.5513052879518248,0.21118791672105558,1,Mất tập trung
0.25323559859772055,0.11734955021194743,-0.14659350716157268,-0.11609790994773224,0,Chú ý
0.1922861009733523,0.03545756341292556,-0.6161606579534847,0.00607053059350279,1,Mất tập trung
0.23475114861458898,0.10460334659360103,0.18517661844802258,0.06549310717037571,0,Chú ý
0.21665029031431818,0.10724747917551095,0.05485391283464773,-0.0746552218928469,0,Chú ý
0.2193795368281072,0.12361389728408081,0.40776905873676544,-0.2630205155641581,1,Mất tập trung
0.13858076568543545,0.11518912936271719,0.2358600378217458,0.5532710495886675,2,Buồn ngủ
0.15090588048092943,0.08570597575197592,0.19274110933230457,0.10115346593556473,0,Chú ý
0.15839939540757372,0.09103655236306973,0.019600278725479713,-0.16179917742647562,0,Chú ý
0.061506205139332505,0.1840009108274863,-0.014288305821062462,0.5520711723452115,2,Buồn ngủ
0.042846241419439754,0.200884824251893,0.06340488404614908,0.31937659143638014,2,Buồn ngủ
0.19569395845168644,0.0723998529181339,-0.13344441033008272,0.13827805076518238,0,Chú ý
0.21306976718859796,0.07440765951308712,-0.04744940463239662,-0.08007137098470535,0,Chú ý
0.10975064787319862,0.0996454869098557,0.13894790745385485,0.4103411095225509,2,Buồn ngủ
0.23028844949753283,0.11342403591133142,0.349924462137933,0.3486654394766569,1,Mất tập trung
0.25848866855438424,0.041282910074042896,0.08926629328661582,-0.41629341370401485,1,Mất tập trung
0.19898117301581658,0.16258500016488137,0.05494539729882847,0.12461464091052141,0,Chú ý
0.19521880132547162,0.06674895210025887,0.6185418268468187,-0.7835859331437003,1,Mất tập trung
0.17349140627076376,0.10100161002342495,0.07944371044575839,0.19011781314672896,0,Chú ý
0.13626776258412662,0.16141128528849533,0.018172454366326134,0.21934158050698951,2,Buồn ngủ
0.1741167291783499,0.06501021282383526,-0.16929176503723292,-0.014705820822752007,0,Chú ý
0.1800006882994123,0.1683834579700386,0.35823747015628327,0.20788239018561203,2,Buồn ngủ
0.24651075245930826,0.1357143938435575,0.1473823860615424,0.29554035975001464,1,Mất tập trung
0.06535471363269287,0.2277871316188948,0.3465294309909677,0.29433926614070594,2,Buồn ngủ
0.2415091791286178,0.13489315034381433,-0.10719838326792448,0.052817409189644594,0,Chú ý
0.08780321331473553,0.11268326142820072,-0.09583543328632418,0.30327275252378433,2,Buồn ngủ
0.24464204475223592,0.10972521770065173,0.5668148363276752,-0.03608485160421948,1,Mất tập trung
0.21410021051364503,0.0789360237669817,0.22105811661046998,0.17066423749452425,0,Chú ý
0.1789921343895646,0.09392061861143133,-0.6692905564078465,0.7284810964424884,1,Mất tập trung
0.2413218369675945,0.09071374119030995,0.47264686083993745,-0.07374752658414532,1,Mất tập trung
0.14216240519295095,0.11056577683390792,0.1831497465382273,-0.35704175781463393,1,Mất tập trung
0.18969964534111622,0.11170496564482107,0.05931752485655767,-0.25953865832317763,1,Mất tập trung
0.22320149046339408,0.1286647133493032,0.029324064967849214,-0.12832509322971603,0,Chú ý
0.28928325994472776,0.10439499726567807,-0.2893503428565224,-0.29742912835935,1,Mất tập trung
0.18099516949775882,0.06794166749617388,-0.3483488039008389,0.49530286104885096,1,Mất tập trung
0.19619133620613688,0.11269769121925009,0.6675062227156279,-0.377794317102372,1,Mất tập trung
0.21598322959076294,0.07941179968592457,0.01891592574435369,-0.20973134599228252,0,Chú ý
0.1596270922217483,0.10332068659202369,-0.032147454076457624,0.05024439353873168,0,Chú ý
0.23868163381121138,0.15513575198090518,0.06258716733997409,0.2902890386805628,1,Mất tập trung
0.1543372990870605,0.154772852626725,-0.5847891726297798,0.6729961977972779,1,Mất tập trung
0.1021700519401143,0.15326474092022535,0.31628247623151856,0.35799761025241955,2,Buồn ngủ
0.21876596058982067,0.06357371337034204,0.47603879592607173,-0.6119892771745484,1,Mất tập trung
0.05486866642839663,0.1418518993921989,-0.4018961847207989,0.34315397784836077,2,Buồn ngủ
0.18728170667220392,0.07908833750044614,-0.08220028175451186,0.06039687632154135,0,Chú ý
0.25762806963763907,0.19299172219430577,-0.030316525374607318,0.6859508257985922,1,Mất tập trung
0.12748620197322572,0.21545214862109033,0.1307281095120903,0.5362938372272337,2,Buồn ngủ
0.26692521439798317,0.06385172246874185,-0.05039040733798023,0.2176333812793539,0,Chú ý
0.10654442014875151,0.1249008018370155,0.2202339053985331,0.5735233175172413,2,Buồn ngủ
0.15146424553978324,0.13027934064746907,0.18967829412952866,-0.03419695573295917,0,Chú ý
0.20075115703107957,0.05798168147271901,0.13908251691412588,-0.24432255159404276,0,Chú ý
0.13678449135313914,0.19163828358114707,-0.07277743564558671,0.4236644352841574,2,Buồn ngủ
0.21002585192032883,0.10435749934012165,-0.03970095221335137,-0.19477971904282354,0,Chú ý
0.2638911217206401,0.11565280477382674,-0.009683089043084576,-0.1859351794194419,0,Chú ý
0.19144853619545807,0.140590905373788,0.7274355481879871,-0.5990632732563751,1,Mất tập trung
0.15395788727969373,0.11083425642233047,-0.0351104568056989,0.09383780414173606,0,Chú ý
0.18662913187086508,0.027171501505458023,0.1050641676533828,0.19599002577679314,0,Chú ý
0.12085440119613854,0.15522119393603312,-0.3927236181207449,0.45004642568043274,2,Buồn ngủ
0.18205405275477293,0.09094262931862883,0.1894642597385364,-0.013690228590149494,0,Chú ý
0.1925772770654008,0.08191776112188943,-0.17165308244643024,0.03975530325033033,0,Chú ý
0.16802629813569978,0.0425168498588381,0.033742784782342494,-0.1647143478856905,0,Chú ý
0.16431600462228954,0.09634153049569096,0.6391014779346685,0.6100060239673549,1,Mất tập trung
0.2446681466035588,0.13650659979395996,0.07761623033287163,-0.08182676904131375,0,Chú ý
0.1573928991083826,0.11784509495862186,-0.1052426422864908,0.08284894588611286,0,Chú ý
0.04226563059395017,0.20374267655255512,0.12838490297906952,0.26259357135074923,2,Buồn ngủ
0.17858718188215925,0.06927857157648619,0.01440705050434805,0.12819739783821102,0,Chú ý
0.0912837320908095,0.12125364046089587,-0.04943931607187932,0.5938132152138774,2,Buồn ngủ
0.09872224973690465,0.1771608261793869,0.3419651593644174,0.5226590216721364,2,Buồn ngủ
0.21625600453357405,0.1421308340873906,-0.18340913181463406,-0.20212904943912363,1,Mất tập trung
0.21776975434441478,0.14204623762732452,-0.18268987992627433,-0.19112004808663144,0,Chú ý
0.14748861058783386,0.16358645611465522,0.2609298617604789,-0.0650972037811269,1,Mất tập trung
0.16145110256660408,0.09717867991471824,0.6115779069642909,0.572177821658012,1,Mất tập trung
0.17365365726592785,0.09689388828812631,0.4639761132033465,-0.1664810738991899,1,Mất tập trung
0.18343386144121956,0.06231349267589209,-0.19971326051065283,-0.3876896713593542,1,Mất tập trung
0.140867505079443,0.12687687708688258,0.10997547577058336,-0.20937076840369112,0,Chú ý
0.09172350233195858,0.11159550724900982,0.19769101845977094,0.2297067297523296,2,Buồn ngủ
0.24709943373669346,0.12653498634934796,-0.09260197032250607,0.12460587625047231,0,Chú ý
0.1767962017837872,0.1683791831110652,0.22569406625945837,-0.19404395171652777,0,Chú ý
0.1660172578530072,0.09253656988685875,-0.1551647042582952,0.06771835528840427,0,Chú ý
0.0672814048348846,0.1116068729514099,0.17537885828396035,0.3022630579368531,2,Buồn ngủ
0.1272247642696445,0.039046920834367296,0.11053763338396139,-0.18430415117995858,0,Chú ý
0.16785321405852824,0.08127832353113967,-0.10753327290028497,-0.00270364724439358,0,Chú ý
0.07294194859312093,0.12475652317773141,0.08420444033453417,0.40019203427722794,2,Buồn ngủ
0.17281826344334655,0.08115931706441429,0.01070814530215014,0.2559900828564303,1,Mất tập trung
0.21851074579025648,0.04851295341051347,-0.6686537511919702,0.30201259847802003,1,Mất tập trung
0.21750921289677688,0.08210928280313187,0.06370691564841577,-0.04338875040721703,0,Chú ý
0.22907368862315236,0.08153870738104035,0.06488248820931973,-0.15177689796773558,0,Chú ý
0.17225449531145304,0.12816831573271173,0.40519926739833356,-0.6651876106316652,1,Mất tập trung
0.18942383346823546,0.12503672005698543,0.3067099368967965,-0.7699097942116886,1,Mất tập trung
0.2409236517579847,0.13426455373783117,0.06133550615877931,-0.10546897206390317,0,Chú ý
0.2476163096315376,0.19733712336629936,-0.151623181657078,-0.04917829641488147,0,Chú ý
0.17866318683022345,0.10094122466771696,0.7163341414043253,-0.016436038975268102,1,Mất tập trung
0.21143941789299858,0.13204071532365425,-0.18801004122973647,-0.010982780624872394,0,Chú ý
0.23617206340180336,0.04996307088981657,0.24933567190974787,-0.8041250061003535,1,Mất tập trung
0.07739409180729752,0.1718353610292515,-0.03386698856690895,0.4971653106066116,2,Buồn ngủ
0.2672069189087991,0.066047548494382,-0.07325461480868965,0.8124235010347113,1,Mất tập trung
0.08130656787330041,0.1751703233827244,0.27669980982383846,0.35166444977878414,2,Buồn ngủ
0.24261249206869342,0.04332832176714887,0.4222006120455648,-0.22915474409370526,1,Mất tập trung
0.10944022422012044,0.1518615148058673,-0.24657699786267467,0.3352676736119023,2,Buồn ngủ
0.04882443421402363,0.14507305232623371,0.00015494764336492373,0.5009696303039088,2,Buồn ngủ
0.2312566651851915,0.12751375773121865,0.07978384550261283,0.7863588977487878,1,Mất tập trung
0.12687168934006735,0.18917092932670532,-0.2619976927037858,0.44518801055215385,2,Buồn ngủ
0.23376254444138764,0.12739847166841475,0.0031982001163964394,0.13502473644893387,1,Mất tập trung
0.21797552288756805,0.07155959001704969,0.5028345343606528,0.15003650503472574,1,Mất tập trung
0.23803498943491674,0.05658766403223969,0.016231898652318083,0.021309330753899073,0,Chú ý
0.16119219945230703,0.0828212315208657,0.45108285840098183,0.6835057821673786,1,Mất tập trung
0.12663440021879926,0.13476545589945776,-0.24683296754580306,0.5394126878851875,2,Buồn ngủ
0.18798201179673604,0.09540163593837836,-0.17102517602421183,-0.038302396438137654,0,Chú ý
0.1870849868125333,0.12193391095207176,0.11764667321434313,-0.0734451355238512,1,Mất tập trung
0.11393676573622297,0.06346925384670588,-0.04286073907721939,0.6203234823395847,2,Buồn ngủ
0.22104831436044237,0.09588830721209982,-0.13188401999622346,-0.20907887531440195,0,Chú ý
0.15863944352638104,0.11651386615340602,0.06721009568087379,-0.1475487088449235,0,Chú ý
0.20424846646803357,0.1033984454022278,-0.06160775830012122,0.0014277947696695187,0,Chú ý
0.15529361868285557,0.09651718158663532,-0.039401790393132616,-0.13085654804796576,0,Chú ý
0.2624299340558257,0.08975767113131551,-0.387712682682473,-0.6490831481265438,1,Mất tập trung
0.2664756713641113,0.07436799259090619,0.13983402304509546,0.06871224949621639,0,Chú ý
0.0817626368827558,0.1612036375274913,0.2581428128467034,0.39496327783960516,2,Buồn ngủ
0.2310230465949529,0.11263203599003002,-0.09343290254954698,-0.11695251560472385,0,Chú ý
0.24074289811107447,0.11419020355214037,0.07565571757838073,-0.03358741082197081,0,Chú ý
0.19751256021964828,0.1471337442702016,0.24604701191290296,-0.22629372221857683,1,Mất tập trung
0.13437906353900594,0.14677793442066955,0.3471634849018472,0.3470515456157234,2,Buồn ngủ
0.19834069669849924,0.06193035325212,0.16337015678700795,0.1441176606474861,0,Chú ý
0.20338893327089938,0.13935024458271875,-0.12232484302370339,0.1677394871463871,0,Chú ý
0.20570600664643157,0.060996632852224425,-0.6499744362946425,0.04173534976370012,1,Mất tập trung
0.25710460699180926,0.09753740943027762,-0.5854398023558858,0.0375317621556513,1,Mất tập trung
0.20476661582284986,0.10930917207266509,-0.15018805361982157,0.12124221453461488,0,Chú ý
0.24341712473030022,0.1167658237963789,0.13748348523607254,0.1442137265962828,0,Chú ý
0.21755725689613495,0.07623568544479556,-0.18967164095461925,0.5766777561686031,1,Mất tập trung
0.22693798990319475,0.1044549183801391,0.43381292562867474,-0.45985040245639586,1,Mất tập trung
0.04359501957307606,0.08569763057161087,-0.07803753828259394,0.4763608561449621,2,Buồn ngủ
0.17793356067685304,0.1553747612051962,-0.07601523636631226,0.040296225309734035,0,Chú ý
0.22798669036079097,0.044889256164606796,0.2702885696886823,0.28807010745398204,1,Mất tập trung
0.20892089277506956,0.1215615061480343,0.385815488356687,-0.4865265703348593,1,Mất tập trung
0.1938572563455694,0.1539987427092219,0.12952201284441042,0.5871822723385958,1,Mất tập trung
0.18949180939063293,0.12829628366505397,-0.025298174819037865,-0.19508586366346284,0,Chú ý
0.19833144711630757,0.09483999619269057,-0.25371308850384683,-0.3329882628367041,1,Mất tập trung
0.1390190562179882,0.13160430375762663,0.058018363784825694,-0.13322176511177558,0,Chú ý
0.22762008275292955,0.1718108797011144,-0.15209761404309666,0.7611571021232771,1,Mất tập trung
0.1630516278914704,0.10347354410567812,-0.11268031467663525,0.44920230162139907,1,Mất tập trung
0.20755548256928694,0.14898555495052881,0.28223079172388355,-0.25464198047320663,1,Mất tập trung
0.24363793579072524,0.11998439097351536,0.01288519565529109,-0.16143300803397947,0,Chú ý
0.16141074810940098,0.07267678389539446,-0.0010978470226218212,-0.15126473339249683,0,Chú ý
0.23394108469798375,0.03667052436490967,0.13329163932468127,0.013547899659356388,0,Chú ý
0.18022877873917706,0.09585305008584973,0.5736271306457814,0.5356409465087273,1,Mất tập trung
0.1951270701589584,0.10828294667091622,0.1034831326972671,0.1732069728473473,0,Chú ý
0.15754445649955756,0.05487091659536128,0.22821058421960239,0.1774602026705762,1,Mất tập trung
0.15704791515239838,0.20371121143005275,-0.17676061509392427,0.31734677524438665,2,Buồn ngủ
0.1793419818292078,0.05578485521512027,0.08478777576406277,0.4125916012814065,1,Mất tập trung
0.2649529149227991,0.040071804214340256,-0.036870109464381094,-0.1748623234083316,0,Chú ý
0.06303274675035175,0.1963405647884102,-0.1339111886318099,0.5236066966085656,2,Buồn ngủ
0.20271549373507516,0.12410360797138763,-0.02544533335287952,-0.13590904923572358,0,Chú ý
0.1677577643428194,0.16366153255153087,0.6121506932446453,0.41466899484260433,1,Mất tập trung
0.1824527781654067,0.08499295101930929,-0.4908942318822183,0.019328550390266534,1,Mất tập trung
0.25898567892220253,0.04559975515238736,0.03023288407604091,0.48398329439411397,1,Mất tập trung
0.09700871245108483,0.10049135330798387,-0.17517093775665893,0.38031508589641355,2,Buồn ngủ
0.1771765038963684,0.16880328324285498,-0.0028766402812814163,-0.14446316855710103,0,Chú ý
0.1395381712119498,0.10684306337368103,-0.21710245836612327,0.2685443834853842,2,Buồn ngủ
0.23498615992508862,0.1136567982324983,-0.1757018779299209,0.2112791613867086,0,Chú ý
0.231343219520739,0.13035910492394157,-0.33725871945772434,0.3566937649199007,1,Mất tập trung
0.09331747986123505,0.17169622477197635,-0.2914666804782595,0.23814728230218202,2,Buồn ngủ
0.1994462053134493,0.05255968561153225,-0.5815747648131594,0.11274451356250426,1,Mất tập trung
0.164813080739677,0.07730273152265119,0.1812194183116971,0.11726681229480768,0,Chú ý
0.13645405608650424,0.10582539257427241,0.05565568228139853,0.061490419783512794,0,Chú ý
0.18243633050790908,0.0687856185919005,-0.24071472171428096,0.7672933152843638,1,Mất tập trung
0.20061177270336603,0.09630193419670038,-0.12183921367740867,-0.013027153093405942,0,Chú ý
0.23737648953970567,0.043633756878434106,0.030370348879932545,-0.03332142251338348,0,Chú ý
0.19371787179085725,0.13114902043577625,-0.10440377508826729,0.2256432062659946,0,Chú ý
0.10445289311376721,0.16416296849255196,0.2561978273259103,0.4435458041506453,2,Buồn ngủ
0.2265011965244306,0.0700474560548287,-0.4917041284783124,-0.046886395785634374,1,Mất tập trung
0.07603861274908934,0.23977776017455626,0.3667211707745985,0.35744659456183386,2,Buồn ngủ
0.18507638877178537,0.15298472673949381,-0.07655935592914345,0.16431580743967808,0,Chú ý
0.22494036706376158,0.08306001655657397,0.07589710233792107,-0.004788537329413364,0,Chú ý
0.19413529797883441,0.10569443036916139,-0.6746450358666407,0.6711776683233635,1,Mất tập trung
0.15352405720651896,0.0832859627274321,-0.5771924353453826,0.5554743773761476,1,Mất tập trung
0.1742073737413786,0.11024572160492506,-0.02833360343234264,0.1505268118057615,0,Chú ý
0.22613238980487,0.08939961205397423,0.07577748092257244,-0.06228055048873242,0,Chú ý
0.08007540023353489,0.22038447841644185,0.1613367495863627,0.4639715365820098,2,Buồn ngủ
0.22458677533474555,0.06489408204319676,-0.017538788431706618,0.10879547761041315,0,Chú ý
0.09715494864827035,0.11990775382406225,-0.34607050154810004,0.5733892006017194,2,Buồn ngủ
0.2596812060088005,0.15694539911804103,-0.07381783075253436,0.1281289385788473,1,Mất tập trung
0.14899977732948905,0.0872097474915802,0.7456084219144866,-0.43270117903815186,1,Mất tập trung
0.28263024085631855,0.1389004971579827,-0.2628834688029916,-0.7454665466622001,1,Mất tập trung
0.04126196673818602,0.1264401105233154,0.30725015992281846,0.5305373096787135,2,Buồn ngủ
0.07843875054958382,0.12387735113284157,0.34099777805616355,0.3362251235286406,2,Buồn ngủ
0.2206859820841968,0.10953549547624095,0.1808224562498687,-0.12699468289979998,0,Chú ý
0.15018893079142856,0.10543544270953745,-0.49085648958980455,0.23073963198435946,1,Mất tập trung
0.17867950102617733,0.15175290310752082,0.08683444985289046,-0.0396766488169888,0,Chú ý
0.22881914652478497,0.18321738722876008,-0.20831696296417693,0.13212264609529145,1,Mất tập trung
0.16087163062746315,0.0739219520937144,-0.5647680008010807,0.2998170524744912,1,Mất tập trung
0.19983725137716263,0.11583932374713991,-0.05220455948566122,-0.2686560496312251,1,Mất tập trung
0.19208810998345321,0.14747674045832246,-0.1184766925680153,0.14485518708064704,1,Mất tập trung
0.15948560292779815,0.12790791793995163,-0.017599154871479464,-0.14983331635464855,0,Chú ý
0.13877095573546447,0.08609029281554219,-0.07333321117046057,0.08447016248077052,0,Chú ý
0.12019799536507389,0.18173705351706776,-0.341415957769594,0.5636516033538022,2,Buồn ngủ
0.0607978807929948,0.1526215227953534,0.3871396364317795,0.37591999490091155,2,Buồn ngủ
0.23357092330811138,0.09845078380990231,0.7503658630968427,-0.37533656475477717,1,Mất tập trung
0.07561332870327242,0.14247056229106037,0.3843109274448319,0.5478049142057716,2,Buồn ngủ
0.20921331821457895,0.06122610126284807,0.00025614121065038395,0.7682758472318775,1,Mất tập trung
0.1301667552448044,0.07552073811486672,-0.06048774385652833,0.07355526117074203,0,Chú ý
0.1659162011519202,0.13703958704423388,-0.7429979161428955,-0.40148446911997315,1,Mất tập trung
0.2617154574603888,0.1549147935354674,0.18278641343553279,-0.0118720495289921,0,Chú ý
0.20961689806851255,0.11748823851243839,-0.13210334428391016,0.057923803498970486,0,Chú ý
0.15725029839559637,0.11789671251762213,-0.259754014242789,0.27959153366146633,2,Buồn ngủ
0.15817708519955131,0.08751535380346165,0.32326110345133335,-0.18786719143077965,1,Mất tập trung
0.1652482980928095,0.07646671708667516,-0.12899087051904767,0.537181669827481,2,Buồn ngủ
0.0979942311608176,0.1869391411804929,0.17762531672786283,0.392912981771049,2,Buồn ngủ
0.1917264646699779,0.1797152702001389,0.11268934930223463,-0.05106860131558472,0,Chú ý
0.07106384448580244,0.11647519378563746,-0.1969612648472128,0.26027625750825073,2,Buồn ngủ
0.13381467737644903,0.14677166797696783,0.4509080490981253,-0.40600883390215625,1,Mất tập trung
0.20081090715999414,0.1325572031583111,0.41171334133016646,0.3676651204064239,1,Mất tập trung
0.19851673391070276,0.15595297841096828,-0.03541470463677952,0.6267119294012391,1,Mất tập trung
0.1218085640362161,0.11301799364398626,0.09302542538851848,0.593920627585819,2,Buồn ngủ
0.25783357457185563,0.06548030503572635,-0.2725810784087924,-0.4054608052869794,1,Mất tập trung
0.21089652717239632,0.11752918300622073,-0.16881278439436634,0.0699112668580929,0,Chú ý
0.16031923862564554,0.09143313382270186,-0.08339543141213276,-0.13683962101728772,0,Chú ý
0.2074065054027629,0.04975131615756691,-0.81049390834901,0.5008363621680624,1,Mất tập trung
0.11770878293951464,0.14311739502923002,-0.31662094017589604,0.5641007764472171,2,Buồn ngủ
0.2653315890533729,0.0529162053088052,-0.10829067307867772,0.5687593981553598,1,Mất tập trung
0.1542800502718578,0.0813854253983512,-0.51464817396242,-0.2504905992119755,1,Mất tập trung
0.24834437168472082,-0.021914848153973293,-0.11570937613162503,-0.7732282116082507,1,Mất tập trung
0.2654473452454255,0.16806300129188348,0.1034056667241328,-0.05888723402164962,0,Chú ý
0.16972043236638307,0.07729766686930929,0.40764705862285455,0.7933234120786824,1,Mất tập trung
0.24782588062484476,0.07845110567410514,0.10840013305361929,0.12897211760938498,0,Chú ý
0.21530470347334613,0.0781677821325059,0.10524204637768735,0.16178434888696192,0,Chú ý
0.20520423146361155,0.07524324017214766,-0.15162709927911516,-0.0985444873684964,1,Mất tập trung
0.20659377432122392,0.06407756530220372,0.04308300337995642,-0.12512602292650182,0,Chú ý
0.20154712570628205,0.07489634155028127,-0.012971902282566478,0.17360441712376323,0,Chú ý
0.07509361701058162,0.19430286366690183,-0.3244423357861644,0.572426274886033,2,Buồn ngủ
0.19628645386045704,0.05260589382849884,-0.03222417270040667,0.07086360662068554,0,Chú ý
0.17459480198182964,0.13696523203452018,-0.10466081938988575,-0.11829405228400199,0,Chú ý
0.2494419782057072,0.08083137488675218,-0.030859175608634395,0.08067730604908678,0,Chú ý
